AARS,AASS,AATK,ABCA10,ABCA2,ABCA6,ABCA8,ABCC1,ABCC6,ABCD1,ABCE1,ABCG5,ABHD1,ABHD10,ABHD3,ABHD6,ABR,ABRA,ABTB1,ACADM,ACBD5,ACCN2,ACE2,ACLY,ACO2,ACOT12,ACP5,ACR,ACSBG2,ACSL3,ACSM1,ACTG2,ACTL7A,ACTL8,ACTN4,ACTR3,ACTR6,ACVR1C,ACY1L2,ACYP1,ADAM12,ADAM17,ADAM20,ADAM28,ADAM32,ADAM3A,ADAMTS10,ADAMTS16,ADAMTS17,ADAMTS18,ADAMTS20,ADAMTS5,ADAMTS7,ADAMTSL4,ADAT1,ADCY8,ADH4,ADIPOR1,ADK,ADMR,ADORA3,ADPN,ADPRHL2,Label
0.439265,-2.0789,1.571115,0.627488,0.667028,-1.294307,-1.549721,-0.352101,0.484055,0.986819,-0.968461,0.486909,-0.867319,-0.772628,-0.229513,-1.271399,1.732543,-0.393033,2.59513,-1.00613,-1.704772,1.489722,0.428863,-0.840445,-0.748285,-0.736837,0.278706,0.740961,0.272666,-1.338391,1.866547,0.454899,0.262713,-0.739658,0.077637,-0.834573,-0.204325,-0.842105,-0.427398,2.075488,0.576298,-1.903598,0.630415,0.318117,-0.002156,0.419988,1.199321,-0.310258,0.357767,-1.726071,1.016883,-1.838779,0.515212,0.156232,-0.7468,-0.392404,-0.509469,-1.374772,-0.660458,0.750224,-0.242451,1.015433,1.072851,0
0.477504,-1.767572,0.600989,-0.538711,0.426876,-1.566371,-1.216495,0.022847,0.427454,0.934568,0.146581,0.33158,-0.084488,-0.219433,-0.35706,-0.206393,2.030289,-0.526629,1.802435,-0.621233,-1.233376,2.39985,-0.451147,0.332509,0.563883,-0.973955,-0.409368,0.962627,0.535136,-0.592861,-0.644397,-1.432547,-0.242494,-0.58725,0.339882,-0.497116,0.062778,-0.2026,-1.55796,1.138711,-0.646674,-1.130277,0.936126,0.475762,0.431663,-0.333194,-0.060821,-0.276536,-0.294229,-0.297984,-0.193716,-0.395899,0.825254,-0.044269,-0.341284,0.168286,-0.307449,-0.558537,-1.35145,-0.649569,-0.056939,1.013126,0.177728,0
1.946846,-2.390417,-0.061161,1.0305,-0.217205,-0.938282,-2.250654,1.118029,1.122617,0.54019,-0.172376,0.884889,-1.627305,0.160001,-1.561997,-0.079882,2.238499,0.338995,1.575044,-0.94349,-1.33981,2.091684,-0.008465,0.894968,0.422069,0.481761,0.081638,1.037558,0.593287,0.089721,-0.607974,0.581288,0.027118,-0.654099,0.708359,-0.269535,-0.131917,0.664924,-1.48161,1.032039,-0.077107,-1.21131,0.87975,-1.133912,-0.049003,-0.374063,0.715138,-0.129798,0.159445,-1.040206,0.276808,0.634887,0.303322,-0.27666,0.290539,-0.593362,-0.586471,-0.601804,-1.136737,-0.076141,-1.06318,1.459098,-0.916254,0
1.254215,-1.718775,0.30541,1.08686,-0.140299,-0.946548,-2.475591,0.093342,1.833315,1.026112,0.127039,1.08555,-1.4097,-0.628687,-0.74147,-1.386056,2.988381,1.875304,2.036727,-1.076397,-1.967784,1.852532,0.940421,0.517253,-0.672045,-1.568124,-1.214189,2.906082,0.46109,0.079378,0.6197,-0.532389,-0.074302,1.502236,0.343818,-0.548843,1.171919,0.31303,-1.321,0.458992,0.724953,0.930938,1.782849,-0.618669,-0.968883,-0.463131,1.745484,-2.128024,1.521902,-1.550261,2.591404,0.068151,-0.759743,-0.6396,-1.105649,-0.818518,1.846414,-1.424322,1.974632,1.362871,-1.024954,-2.222838,0.744133,0
-0.316165,-0.806977,0.692597,-1.113176,0.623122,-0.476999,-0.340606,0.72178,-0.250174,-0.068204,0.792868,-0.11923,-0.869933,0.389956,-0.805161,0.461248,1.210936,0.014287,1.73731,-0.233674,-0.46334,1.781638,-0.549377,0.617397,0.328125,0.11628,-0.408222,-0.561707,-0.300176,0.117741,0.045981,0.094349,-1.057066,0.33291,0.267922,-0.186637,0.651769,0.315139,-0.408781,0.596797,-1.077148,-0.123882,0.005749,0.414808,0.248794,-0.476,-0.432633,0.323574,-0.75534,0.78102,-1.024986,0.015883,1.025933,-0.261804,0.362089,-0.618964,-0.409696,0.310116,-0.922663,-1.114199,0.135227,-0.279499,-0.537593,0
-0.77802,-0.54435,3.509572,0.387877,2.249825,-0.732706,0.753099,-1.198477,1.227854,1.172904,-0.330278,-0.079249,0.369218,-1.216302,-1.522934,-0.75798,1.772917,-0.055324,1.68782,-1.736281,-1.856637,1.929929,0.155263,-0.77715,-0.886239,-1.303096,0.29863,0.71012,2.384395,-1.336479,0.377795,0.001208,0.6641,-0.801489,0.36162,-1.270511,-1.024928,-1.071905,-1.952922,0.161145,0.69609,-0.867217,0.449,0.95959,-1.062524,0.499333,-0.297278,-0.263291,1.032845,-0.309916,1.953171,-1.129358,0.24379,-0.102332,-0.028533,-1.862679,-0.053484,-1.274901,-0.165408,1.006525,1.061093,1.861472,0.422016,0
-2.309423,-0.999414,0.039426,-0.901442,0.270495,-1.237925,-0.989825,0.572103,-0.138395,0.405714,0.138631,0.17441,-0.31872,0.391614,-0.585369,0.607491,1.609679,-0.02597,1.354194,0.56259,-0.239756,2.053072,-0.42015,0.623579,0.623664,0.620602,-0.611085,-0.908213,-0.128265,0.252217,-0.142548,-0.37561,-0.241795,-0.079631,0.48338,-0.011657,0.153475,0.484339,-1.179553,0.927267,-1.239283,0.515902,0.509467,0.236088,0.230505,-0.139967,-0.409387,1.42968,-0.655393,0.114786,-0.533415,0.380941,0.977863,0.421547,0.016655,-0.281172,0.227131,0.413338,-0.810126,-0.843911,-0.899119,0.043452,-0.220804,0
-0.183981,-1.05638,1.112645,-1.084055,0.945104,-1.108618,-1.11328,0.075628,0.586498,0.366385,0.064961,1.182084,-1.492793,-0.574453,-1.396725,-0.564314,1.435297,0.300762,2.019304,0.138858,-1.688966,1.494554,-0.484909,0.266423,-0.706011,-2.581778,-0.344538,0.234239,1.290612,-0.18305,-1.402874,-1.046646,1.156208,0.40675,-0.038282,-0.451538,-0.409202,-0.021964,-1.399008,1.401991,1.267251,0.8497,0.065317,-0.23156,1.174094,0.061899,-0.138108,0.322234,0.73811,0.671058,1.187805,0.188591,0.064167,-0.070296,-0.004368,-0.958211,-0.197722,-1.006199,-1.195826,0.952456,-0.973444,-0.657172,-0.826105,0
0.622384,-1.889829,0.653347,-0.525301,0.405795,-0.747006,-1.404739,-0.514255,0.178469,0.597357,-0.304251,1.221749,-1.805341,-0.223012,-3.116736,-0.707354,1.860933,-0.52613,2.101422,-1.328524,-1.635328,1.576273,-0.205116,0.043485,-0.713988,1.47459,2.255888,0.396092,1.531824,-0.627838,-0.72661,0.97716,-0.342931,-0.028925,0.544827,-0.4414,-0.298863,0.445909,-2.062545,-0.213197,0.327966,0.830033,0.488933,-0.448336,-1.489731,0.326872,0.278506,-0.394785,0.659328,-0.355551,1.063612,1.284429,0.141107,0.953772,-0.511006,-2.052431,-0.501287,-1.753263,-0.350296,0.26076,-0.274487,1.182062,-0.305606,0
1.017435,-1.942076,0.699101,-0.352266,0.025392,-1.171584,-1.364373,0.188646,0.662175,0.057943,-0.180071,1.036541,-1.287327,-0.374301,-0.771915,-0.768044,1.452391,4.054221,1.756118,-0.999088,-1.73218,1.494909,0.036839,0.331469,-0.563031,-1.223939,-0.511857,0.730745,0.982649,-0.501181,-0.850727,-0.823133,-0.734187,-0.228763,0.240535,-0.169299,0.452396,-0.236695,-1.976676,1.089046,0.345622,-0.026853,1.29622,-0.754384,0.773982,-0.191775,0.493023,-0.293922,0.714443,-0.729843,0.971816,0.133494,0.441712,-0.412076,-0.40711,-0.227399,-0.206989,-0.346741,-0.301532,0.022493,-0.805661,0.603556,-0.215807,0
0.814161,-1.526012,0.280309,-0.074233,0.431521,-1.294367,-1.88409,0.182532,2.080243,2.324504,-0.462693,1.850608,-0.18431,-1.035802,-0.810126,-0.98565,2.402615,0.854445,2.477726,-2.022151,-1.974446,2.213499,1.232613,0.154551,-0.270561,-1.058649,0.315853,1.375263,0.712729,-0.981154,-1.10228,1.572949,-0.155425,-1.51451,1.114992,-1.013116,-0.560412,-0.833402,-1.54653,-0.370342,0.793812,-1.72888,-0.067269,-1.46122,-0.834143,-0.304048,1.804002,-1.015692,1.38285,-0.339836,1.268561,-0.766515,-0.716526,1.012271,-0.455925,-0.384012,0.659002,-0.029805,-0.114443,0.543765,-0.590512,0.019418,1.19945,0
-0.892774,-0.465767,-0.269967,0.489547,0.157686,-1.736485,-1.043047,-0.129453,1.609353,0.576121,0.377232,1.791402,0.147872,0.061242,0.380026,-0.452254,1.202736,1.185875,0.236742,1.392675,-0.247052,1.474559,1.164554,-0.158089,0.043554,-0.226092,-0.981346,1.11698,0.748557,-0.260592,-1.220799,-1.065211,0.246025,0.328123,0.59961,0.142895,0.286408,-0.016136,-0.642835,-0.175546,0.712369,-0.125448,1.679255,-1.495651,-1.896345,0.640437,1.392822,-0.265133,1.003001,-1.506711,0.533036,0.707726,0.183685,-0.214224,-0.804774,-0.475742,1.566577,-0.158233,0.4022,0.073041,-0.727193,0.531999,-2.374663,0
0.134212,-1.298639,1.631918,-0.782735,1.261841,-0.871714,0.213833,-0.664023,0.710475,0.55701,0.242923,0.344143,-0.006988,-0.681252,-1.065822,-0.714683,1.976374,0.081931,2.095235,-1.543727,-2.039717,1.232062,-0.539045,-0.024888,-0.561925,-0.713615,0.232084,0.705645,0.814589,-0.55231,-0.774135,0.819086,-0.278673,-0.098881,0.604147,-0.885137,-0.454235,-0.339528,-1.727065,0.455546,0.159268,-0.476831,0.765754,0.284446,-0.858635,-0.547082,-0.06283,-0.499772,0.333441,-1.123447,0.412114,-0.417812,1.061596,0.035718,-0.819529,-1.427838,-0.521132,-0.599873,-1.21565,0.361303,-0.183336,1.226821,0.474286,0
-0.432865,-0.603552,1.609638,-0.422596,1.445748,-0.654991,0.806263,-0.998183,1.704749,0.890382,-0.786577,0.579102,0.601171,-1.006586,-0.361871,-0.529401,1.941056,0.511372,1.326875,-0.514058,-1.304498,2.002769,0.163375,-0.418787,-0.073104,-1.178293,-0.146747,1.623978,0.752422,-0.841911,-0.570601,-0.884767,-0.747394,-0.103773,0.632957,-0.947307,-0.384956,-0.257894,-1.300718,-0.572777,0.826858,-0.814425,1.545068,0.934949,0.391865,0.797322,0.916867,-0.866382,1.159474,-2.237,1.884519,-0.625114,0.636242,-0.353087,-0.072701,-0.244742,0.558358,-0.716275,0.964917,0.975404,1.201575,0.730704,-0.065177,0
0.747203,-1.707118,0.910817,-0.35883,0.267258,-1.198633,-1.059009,0.377597,1.171516,0.287713,0.148384,0.369658,-0.691567,-0.118214,-1.493899,-0.341202,2.101821,0.316127,1.850477,-0.94895,-1.48419,1.987059,-0.001832,0.338952,-0.359532,-1.073731,-0.482634,0.403466,0.526378,-0.465641,0.479562,0.362105,-0.469714,-0.576636,0.16252,-0.187861,0.058876,0.04624,-1.182599,1.265023,-0.036591,0.231899,0.874827,0.074085,-0.22797,0.646104,0.020759,0.283642,0.208927,-0.374774,-0.179888,0.808899,0.400059,-0.094846,0.055917,-0.872049,-0.014526,-0.865393,0.629585,0.339208,-1.014318,0.79455,0.147667,0
0.10457,-0.379668,2.460502,-0.708415,1.913018,-0.891833,1.22056,-0.178995,0.49369,0.622466,-0.678639,-0.230443,0.118764,-0.561178,-0.559351,0.447976,0.883407,-0.508936,0.955012,-0.919625,-0.74891,1.242395,-0.271786,-0.412627,-0.260359,0.304749,-0.329862,-0.040618,-0.065646,-0.773232,-0.002468,0.446325,-0.844617,-0.462037,-0.435991,-0.690809,-0.415259,-0.944102,-1.268083,-0.985344,-0.591203,-0.643542,0.353349,0.60902,-0.649358,-0.367883,-0.687142,0.485479,-0.308327,1.146098,0.458709,-0.08803,-0.374779,-0.069429,-0.578033,-1.418374,-0.470651,0.016175,-0.530538,0.486642,0.309872,0.839911,0.206,0
0.552519,-1.010164,0.868801,-1.528976,0.763319,-1.287906,-0.027756,0.037286,0.485612,0.483954,-0.066123,0.723977,-0.413697,-0.095598,-0.907319,0.394138,1.259286,0.481598,1.513025,-1.409918,-0.816486,1.711668,0.124772,0.116958,-0.192683,0.018592,-0.466791,-0.1045,-0.982137,-0.628743,0.374604,-0.433472,0.54169,0.094809,-0.158537,-0.251135,-0.330165,-0.302874,-1.227528,0.762583,-0.273424,-0.752232,1.288636,0.280581,-1.241066,-0.467198,-0.776071,0.350532,-0.015159,0.192733,0.00605,-0.012026,-0.093268,-0.141072,-0.299506,-0.739955,-0.361098,-0.517738,0.157102,0.123166,0.660898,1.000959,0.57074,0
1.228265,-1.185932,-0.185727,-0.721689,-0.107893,-1.213616,-1.583685,0.284979,0.540391,0.087007,0.400573,0.479968,-0.59285,0.525082,-0.175798,0.567024,1.428764,0.443689,1.265977,0.323983,-0.649879,1.576963,-0.311039,0.958265,0.191995,-0.036444,-0.890557,-0.158383,-0.895392,0.222263,0.271384,-0.71178,-0.937902,-0.023997,0.515937,0.602839,0.871333,-0.25599,-0.603361,1.324155,-0.982757,-0.723881,0.902285,-1.822881,0.164198,-0.155449,0.150743,0.516161,-0.568897,0.400873,-0.367316,-0.489656,-0.227671,-0.092914,0.173676,-0.104778,-0.424093,0.278139,0.356375,-0.421808,-1.28602,-0.299083,-0.702037,0
-0.452825,-1.949687,-0.309036,-0.34399,0.147609,-1.893361,-1.573964,-1.15785,1.119897,0.237818,-0.164604,1.616045,-0.547198,-0.516421,-0.342155,-0.947862,1.929454,1.00465,1.079366,-0.026703,-1.372418,1.659743,0.423786,-0.578435,-0.010639,-1.582849,-0.653451,1.646541,1.145059,-0.873545,-1.66704,-1.170691,-0.492299,-0.410758,0.549742,-0.455218,-0.414339,0.321757,-0.699028,1.033932,0.885481,-0.515306,0.300559,0.166784,-0.623059,0.419704,0.588453,-0.131403,0.672377,-1.111629,1.228116,0.209004,0.268701,-0.458588,-0.73081,-1.201622,0.44875,-1.285414,0.18296,0.530881,-0.142499,1.293576,-1.391299,0
0.787227,-1.339509,0.897407,0.181354,0.557434,-1.913213,-0.081837,0.509713,0.40729,-0.057849,0.191262,0.771342,-0.747621,0.386126,-1.288169,0.456524,1.064026,0.624856,1.532682,0.028892,-0.671288,1.646855,-0.32841,0.542523,0.059134,-0.813881,-0.251909,0.227129,-0.267477,0.141617,-0.712919,-0.935543,0.178636,-0.933743,0.46397,0.202997,0.887955,0.655566,-1.684368,1.611182,-0.483242,-1.031289,0.379799,0.1146,0.432591,0.550213,-0.068325,-0.574092,0.14557,-0.15918,-0.101272,0.052275,-0.045738,-0.085856,0.297698,-0.253622,-0.218526,0.460573,-0.328674,-0.717026,-0.416127,0.088243,-0.113618,0
0.206318,-1.345296,-0.129291,-0.938452,-0.140335,-1.75917,-0.549148,0.402748,-0.257508,-0.425689,0.691023,0.852472,-1.154821,0.686819,-0.507884,0.235577,0.908135,0.543233,1.009749,0.318365,-0.571291,1.530646,0.517419,0.179251,-0.540009,0.053341,-0.07958,0.448006,-0.975458,0.452382,-1.263618,0.259136,-0.943119,-1.176874,-0.026101,0.855939,1.425311,0.986616,-0.233416,1.436421,-0.984521,-1.084969,0.902701,-0.251764,-0.000758,-0.091763,0.101209,-0.615053,-0.422362,-0.694103,0.24648,1.245856,-0.066964,-0.240033,-0.377451,-1.012685,-0.368724,-0.093014,-1.258327,-0.932159,0.293712,0.120749,-1.371192,0
1.17941,-0.906112,1.338688,0.512909,1.372268,-0.770537,-0.046,0.396258,1.441216,0.457549,0.195482,0.584983,-0.481705,-1.115748,-0.948739,-0.31598,1.976549,0.69618,1.693504,-1.660895,-1.29591,1.313124,0.340776,0.315295,-0.659268,-0.108869,0.321368,0.698288,-1.417003,-0.511098,-1.440808,-1.280052,-0.904358,0.968196,-0.13734,-0.301736,0.520092,-0.797807,-0.471012,1.50158,0.944632,-0.627016,0.929639,-0.759623,-0.213433,0.347368,1.196658,-0.192628,1.123586,-0.851284,1.740837,-1.001354,-0.221636,-0.290377,-0.982933,-0.660267,0.095126,-0.722331,-0.290038,0.788165,-0.632109,-1.292329,0.335629,0
-0.511481,0.314409,1.045111,-1.014722,1.138223,-0.249356,0.502868,-0.522587,-0.556754,0.665737,0.902897,1.056762,-0.609257,0.439051,-0.468591,-0.09438,-0.303741,-0.6447,1.292543,0.619424,-0.588255,1.204172,-0.496442,-0.275821,-0.575407,0.4632,-0.026297,0.278008,-1.264157,0.097029,-0.654234,0.264298,-1.019757,-0.967185,-0.047988,-0.089993,1.185763,0.986276,-0.817046,0.293727,-0.746884,0.485777,0.386419,-0.328917,0.153958,0.995601,-1.100689,0.122153,-0.434667,-0.991641,-0.198531,0.643361,0.029962,0.173819,-0.658024,-1.021682,-0.767158,-0.690421,-1.395059,-0.66667,0.73366,-0.013718,-0.542089,0
0.439686,-0.880631,0.743228,-0.351102,0.989524,-0.854171,-0.000343,0.177954,0.018107,0.125176,0.172715,1.132587,-0.345023,-0.165888,-0.821513,-0.27459,0.941945,-0.566284,1.634347,-0.174842,-0.781174,1.617317,-0.424622,-0.084787,-0.065872,-1.285908,-0.451175,1.011263,0.517966,-0.416204,-0.621854,0.405735,0.418478,-0.66573,0.438269,-0.360344,0.280761,0.283567,-1.665997,0.860412,-0.232585,-0.512487,0.486418,0.520959,-0.088124,-0.293613,0.243124,-0.432094,-0.031956,-0.601268,0.287309,0.0834,0.289091,0.090264,0.132804,-0.528434,-0.446971,-0.196615,-0.979375,-0.374572,0.141332,0.225599,-0.72402,0
0.713254,-1.433849,0.612824,0.324859,0.583582,-0.983418,-0.65982,0.849566,0.357714,-0.239157,-0.242744,1.208494,-1.203271,0.07567,-1.130541,0.329173,1.542793,0.663276,2.023548,-1.233739,-0.876519,1.993541,0.061166,0.140887,-0.130366,-0.61498,0.101884,0.713152,-0.311665,-0.297674,-0.94405,1.192303,-0.41506,-1.97712,0.712796,-0.653223,-0.102537,0.005259,-1.554786,0.866212,-0.252582,-0.680051,-0.490823,-1.052561,-0.965876,1.243198,0.941838,-0.294937,-0.070513,-0.294026,0.185515,0.923507,-1.096819,0.158119,-0.039428,-0.470625,-0.101702,-0.361643,-0.838526,-0.297495,-0.751773,1.438548,-0.153842,0
0.372995,1.109733,-1.415809,0.153408,-1.066913,0.02886,-0.498838,-0.676197,-1.487361,-0.69513,1.055189,-0.750796,0.839681,0.782933,0.331456,0.243164,-0.420461,-0.8053,-0.920303,1.647774,0.224844,-1.295462,-0.082356,0.842855,0.614073,1.347023,-0.923154,-0.055624,-0.771491,1.22084,-0.304269,0.945784,-1.479191,-0.519142,-1.693016,0.782725,2.108904,1.517898,0.818305,0.957105,-1.200639,-0.150573,-0.267869,-0.075193,1.313879,-0.998663,-0.07866,0.042809,-0.54417,-0.470137,-1.138214,-0.769668,-0.592495,-0.699002,0.930335,-0.177793,-0.67412,0.229224,-0.925996,-1.307676,0.833878,-0.401502,-1.423973,1
-0.473046,0.124943,-0.379915,0.494106,-0.515687,-0.024088,-0.06234,-0.834213,-0.548808,-0.605086,0.781465,-0.190692,-0.787904,0.343379,-0.151908,-0.232858,0.311544,0.578599,-0.477182,-0.570618,0.337851,-0.126567,-0.040212,0.303551,0.475947,0.963863,-0.385422,0.051402,-0.599039,0.668623,0.457047,0.624602,-0.663119,0.191931,-0.860544,0.422656,0.339257,0.454731,0.17208,0.932315,-0.95005,-0.94132,0.041323,0.273682,1.432412,-0.622211,1.132407,0.023561,-1.091463,0.812284,-0.784877,-0.124608,-0.544178,0.186024,0.941093,-0.854163,-0.12802,0.292003,-0.502768,-0.417734,-0.105049,-0.48806,-0.201513,1
-0.473046,0.124943,-0.379915,0.494106,-0.298147,-0.024088,0.174203,-0.834213,-0.44903,-0.48409,0.781465,-0.386042,-0.787904,0.343379,-0.151908,-0.232858,0.311544,0.717513,-0.477182,-0.570618,0.337851,-0.126567,-0.040212,0.303551,0.475947,0.963863,-0.385422,0.051402,-0.599039,0.668623,0.457047,0.624602,-0.663119,0.191931,-0.860544,0.422656,0.339257,0.454731,0.17208,0.932315,-0.95005,-0.94132,0.041323,0.273682,1.432412,-0.622211,1.132407,0.023561,-0.376282,0.812284,-0.784877,-0.124608,-0.544178,-0.506218,0.941093,-0.854163,-0.321321,0.292003,-0.502768,-0.417734,-0.105049,-0.48806,-0.201513,1
0.942822,0.902147,-0.61088,0.845743,-0.601712,1.127856,-0.403276,-0.545887,0.53055,-0.505922,1.071739,-0.308716,0.627846,-0.045657,-0.351979,-0.373618,0.105891,-0.076081,-0.443112,0.639838,0.091892,-1.132878,-0.562514,0.394565,0.858212,-0.370516,-0.321176,0.216341,-0.082169,0.230217,-0.941172,0.543719,-0.67902,0.466995,-0.279771,0.273024,0.677285,-0.762818,-0.139849,0.122581,-0.540686,-1.580185,0.954826,0.692759,1.669931,0.448276,-0.000656,0.928864,-0.408441,0.206763,-0.556,-0.754007,-1.076407,0.04098,1.089767,0.008983,0.863084,0.190595,-0.587652,-0.646789,0.632574,-0.10521,-1.062821,1
-1.663041,-0.71646,-0.833435,-0.609909,-1.119891,-0.499307,-0.317462,0.307541,-0.404727,-1.0865,0.908314,-1.814063,-0.429152,1.049252,-0.685955,1.276824,-0.577051,0.820781,0.189252,0.362334,0.573275,0.189443,0.510897,1.146291,0.920534,1.747849,-0.799577,0.089945,-0.892021,1.15867,-0.951244,0.060507,0.026113,-1.323924,-0.761488,0.965634,0.648452,1.428385,-0.762334,0.531724,-0.987437,0.520648,-0.14928,-0.199007,0.20126,0.449026,-0.306032,1.233815,-0.133268,0.518809,-0.587923,1.613291,0.895628,-1.010172,1.034646,-0.619573,-0.677653,-0.140207,-1.140469,-1.234381,-0.209948,-0.304674,-0.686854,1
0.942822,0.902147,-0.61088,0.845743,-0.47051,1.127856,-0.39165,-0.545887,0.020025,-0.708177,1.071739,-0.575379,0.627846,-0.045657,-0.351979,-0.373618,0.105891,-0.032484,-0.443112,0.639838,0.091892,-1.132878,-0.562514,0.394565,0.858212,-0.370516,-0.321176,0.216341,-0.082169,0.230217,-0.941172,0.543719,-0.67902,0.466995,-0.279771,0.273024,0.677285,-0.762818,-0.139849,0.122581,-0.540686,-1.580185,0.954826,0.692759,1.669931,0.448276,-0.000656,0.928864,-0.272104,0.206763,-0.556,-0.754007,-1.076407,-0.198837,1.089767,0.008983,-0.790987,0.190595,-0.587652,-0.646789,0.632574,-0.10521,-1.062821,1
-0.182173,-0.300322,-1.531598,0.810642,-1.523483,0.617687,-1.761744,0.888404,-0.452118,-2.161991,0.671067,1.48053,0.637086,1.216194,0.12497,-0.492569,0.152978,-0.413605,-0.296133,1.704407,0.107387,-0.426351,0.370623,-0.015468,0.162795,0.081389,-1.734083,-0.67748,-0.543302,1.012538,-2.011664,-1.833835,0.348817,-0.916239,-1.17241,1.00835,1.637427,1.416196,0.963411,0.201514,0.001487,0.306809,0.292527,-0.236367,1.926931,2.556276,-0.170999,3.47122,-0.335616,-0.137138,-0.042384,0.436343,1.278429,-0.524547,0.312495,-0.092473,-0.148628,-0.105992,-0.355828,-0.887666,-0.613566,-0.122083,-0.651182,1
-0.182173,-0.300322,-1.531598,0.810642,-1.625234,0.617687,-1.645724,0.888404,-0.28507,-0.64015,0.671067,1.475702,0.637086,1.216194,0.12497,-0.492569,0.152978,-0.31336,-0.296133,1.704407,0.107387,-0.426351,0.370623,-0.015468,0.162795,0.081389,-1.734083,-0.67748,-0.543302,1.012538,-2.011664,-1.833835,0.348817,-0.916239,-1.17241,1.00835,1.637427,1.416196,0.963411,0.201514,0.001487,0.306809,0.292527,-0.236367,1.926931,2.556276,-0.170999,3.47122,0.004813,-0.137138,-0.042384,0.436343,1.278429,-0.318369,0.312495,-0.092473,-0.752491,-0.105992,-0.355828,-0.887666,-0.613566,-0.122083,-0.651182,1
-0.565901,-0.112694,0.14193,1.76151,0.224162,1.488775,-0.098195,-0.655482,0.715452,0.912137,-0.119905,1.039467,1.933417,-0.320322,0.287782,-0.128569,-0.803284,0.167866,-0.294014,-1.151323,0.336811,-0.528206,1.34301,-0.108317,0.519225,-0.529114,-0.401199,-1.215109,0.095353,-0.287674,0.152808,-1.366857,1.106173,-0.462213,-0.642395,-0.300763,-1.188168,-0.899162,1.514316,-0.280697,0.553745,-0.845022,-1.815008,0.156519,0.561865,0.182682,0.021782,4.643598,-0.630103,0.838649,-0.578294,-1.526412,-2.974212,-0.803834,1.122414,-0.131288,0.398412,-0.605347,0.268,0.291443,0.516865,-0.29668,0.825406,1
0.086752,0.52552,0.407821,1.487232,-0.531578,0.19851,-0.663619,-0.510649,0.117098,-1.207411,1.108123,-0.113746,-1.213714,0.299132,0.320257,0.355438,-1.662344,-1.014351,-1.236457,0.427313,0.80182,-0.911958,-1.729082,0.038878,-0.964806,0.432855,-0.984166,-1.959456,-0.920626,0.607122,4.496854,-0.681556,-0.75627,-1.905557,-0.959345,0.859302,0.380291,0.838897,2.095486,0.921158,-1.042789,1.587661,-0.858081,2.261413,0.109426,0.224581,-0.706878,3.056688,-0.649809,0.048727,0.131021,0.143609,0.532035,-0.777982,0.757841,1.516367,-1.035551,-0.848307,-0.587208,-0.766326,1.976041,-1.209576,1.578456,1
0.086752,0.52552,0.407821,1.487232,-0.53802,0.19851,-0.652069,-0.510649,-0.669032,-0.523484,1.108123,0.106806,-1.213714,0.299132,0.320257,0.355438,-1.662344,-1.934702,-1.236457,0.427313,0.80182,-0.911958,-1.729082,0.038878,-0.964806,0.432855,-0.984166,-1.959456,-0.920626,0.607122,4.496854,-0.681556,-0.75627,-1.905557,-0.959345,0.859302,0.380291,0.838897,2.095486,0.921158,-1.042789,1.587661,-0.858081,2.261413,0.109426,0.224581,-0.706878,3.056688,-0.518441,0.048727,0.131021,0.143609,0.532035,-0.900703,0.757841,1.516367,-1.514612,-0.848307,-0.587208,-0.766326,1.976041,-1.209576,1.578456,1
-0.551594,0.195644,-0.466591,0.346613,-0.242021,0.185543,0.313419,1.742454,0.626454,2.215959,-1.659819,-0.526318,1.467991,-0.517019,1.255889,-0.394924,-1.920764,-0.000257,-1.155425,-0.688274,0.441345,-1.130794,0.628021,-0.613825,0.291888,-0.712672,3.969005,-1.268636,1.548535,-0.72598,1.5921,0.392116,0.278122,-0.303514,-0.117487,-0.517165,-1.846364,-0.828453,1.056122,-2.280553,0.855368,1.71077,-1.656538,2.235445,-1.924228,2.456886,0.552093,3.832368,0.842496,0.152632,-0.492782,0.13916,0.206702,0.698125,-0.870864,1.785318,0.63206,-0.063965,0.43416,0.640504,1.556297,-0.532942,0.807145,1
-0.551594,0.195644,-0.466591,0.346613,-0.260464,0.185543,0.242615,1.742454,0.716259,-0.915809,-1.659819,-0.381649,1.467991,-0.517019,1.255889,-0.394924,-1.920764,-2.935999,-1.155425,-0.688274,0.441345,-1.130794,0.628021,-0.613825,0.291888,-0.712672,3.969005,-1.268636,1.548535,-0.72598,1.5921,0.392116,0.278122,-0.303514,-0.117487,-0.517165,-1.846364,-0.828453,1.056122,-2.280553,0.855368,1.71077,-1.656538,2.235445,-1.924228,2.456886,0.552093,3.832368,-1.438536,0.152632,-0.492782,0.13916,0.206702,-0.024654,-0.870864,1.785318,-1.085505,-0.063965,0.43416,0.640504,1.556297,-0.532942,0.807145,1
